kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
myocyte-rodinia-3.5.sm_62.ptx 6353 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6352 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6351 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6350 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6349 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6348 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6347 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6346 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6345 : 5 55 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6344 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6343 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6342 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6341 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6340 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6339 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6338 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6337 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6336 : 5 55 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6335 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6334 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6333 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6332 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6331 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6330 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6329 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6328 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6327 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6326 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6325 : 5 55 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6324 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6323 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6322 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6321 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6320 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6319 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6318 : 5 55 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6317 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6316 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6315 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6314 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6313 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6312 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6311 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6310 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6309 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6308 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6307 : 5 20 0 0 0 5 5 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6306 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6305 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6304 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6303 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6302 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6301 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6300 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6299 : 5 65 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6298 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6297 : 5 220 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6296 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6295 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6294 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6293 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6292 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6291 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6290 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6289 : 5 15 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6288 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6287 : 5 65 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6286 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6285 : 5 65 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6284 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6283 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6282 : 5 65 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6281 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6280 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6279 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6278 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6277 : 5 65 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6276 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6275 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6274 : 5 65 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6273 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6272 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6271 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6270 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6269 : 5 15 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6268 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6251 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6250 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6249 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6248 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6240 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6239 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6231 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6230 : 5 0 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6229 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6228 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6227 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6226 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6225 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6224 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6223 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6218 : 5 25 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6217 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6216 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6215 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6214 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6213 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6212 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6211 : 5 525 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6210 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6209 : 5 525 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6208 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6207 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6206 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6205 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6204 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6203 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6202 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6201 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6200 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6199 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6198 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6197 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6196 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6195 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6194 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6193 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6192 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6191 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6190 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6189 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6188 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6187 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6186 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6185 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6184 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6183 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6182 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6181 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6180 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6179 : 5 55 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6178 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6177 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6176 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6175 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6174 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6173 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6172 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6171 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6170 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6169 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6168 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6167 : 5 30 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6166 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6165 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6164 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6163 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6162 : 5 50 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6161 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6160 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6159 : 5 45 0 0 0 0 0 0 0 
myocyte-rodinia-3.5.sm_62.ptx 6157 : 5 525 0 0 0 0 0 0 0 
